58498;N070RIO_S02B;AD700100202941;9;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927808.852111816;6697729.76947021;0090;ADRNIVX_0000000278296975;;;2018700575000AB0071;927804.645253637;6697733.88282135;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000000048B481502C4100003F71C08C5941;
;N070RIO_S02B;AD700100202942;7;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927827.352925254;6697721.71484261;0090;ADRNIVX_0000000278296974;;;2018700575000AB0073;927830.050123586;6697716.67852608;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000729EB2B4A6502C413BFBBF6DBE8C5941;
;N070RIO_S02B;AD700100202943;14;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927780.327371821;6697716.03043506;0080;ADRNIVX_0000000354867614;;;2018700575000AB0605;927779.991353111;6697709.66574722;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000085479DA748502C41E0A5F201BD8C5941;
;N070RIO_S02B;AD700100202944;1;;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927665.088927695;6697755.43371472;0015;ADRNIVX_0000000354867612;;;2018700575000AB0609;927657.787750814;6697752.0802512;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000049EE872D624F2C4160FBC1DBC68C5941;
;N070RIO_S02B;AD700100202945;1;B;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927648.552469345;6697756.33805228;0015;ADRNIVX_0000000354867613;;;2018700575000AB0609;927657.787750814;6697752.0802512;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000F43DD1A414F2C410BA6A215C78C5941;
58627;N070RIO_S02B;AD700100202946;3;;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927637.027099609;6697735.12768555;0015;ADRNIVX_0000000347750546;;;2018700575000AB0594;927636.943915943;6697734.15474737;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000E00D2A4F2C4100002CC8C18C5941;
;N070RIO_S02B;AD700100202947;3;;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927623.309920015;6697761.67255512;0015;ADRNIVX_0000000354867620;;;2018700575000AB0611;927625.379597393;6697756.63502239;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000015D6AD9E0E4F2C41A0240B6BC88C5941;
;N070RIO_S02B;AD700100202948;3;B;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927613.412495351;6697763.05598849;0015;ADRNIVX_0000000354867621;;;2018700575000AB0610;927606.515025617;6697764.78369817;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000339732D3FA4E2C41BD5095C3C88C5941;
58549;N070RIO_S02B;AD700100202949;5;;Rue Beauregard;;Voray-sur-l'Ognon;70190;70575;927591.604309082;6697754.3927002;0015;ADRNIVX_0000000278297081;;;2018700575000AB0296;927595.795398077;6697745.49774239;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000000006835CF4E2C4100002299C68C5941;
;N070RIO_S02B;AD700100202952;4;;Rue du Creux de Sable;;Voray-sur-l'Ognon;70190;70575;927484.608987734;6697585.28906122;0063;ADRNIVX_0000000278296046;;;2018700575000AB0477;927477.809345364;6697580.0188676;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000823DCD37F94D2C41A6FA7F529C8C5941;
58363;N070RIO_S02B;AD700100202953;6;;Rue du Creux de Sable;;Voray-sur-l'Ognon;70190;70575;927458.766906738;6697565.37988281;0063;ADRNIVX_0000000278296048;;;2018700575000AB0476;927455.767945139;6697554.70593415;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000A888C54D2C4100005058978C5941;
58592;N070RIO_S02B;AD700100202954;7;;Rue du Creux de Sable;;Voray-sur-l'Ognon;70190;70575;927513.546875;6697573.43890381;0063;ADRNIVX_0000000278296049;;;2018700575000AB0544;927514.258248212;6697569.21283602;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000000000018334E2C410000175C998C5941;
;N070RIO_S02B;AD700100202955;5;;Rue du Creux de Sable;DERRIERE LES VERGERS      ;Voray-sur-l'Ognon;70190;70575;927532.15130549;6697590.32751338;0063;ADRNIVX_0000000278296047;;;2018700575000AB0530;927536.664943071;6697587.29254823;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C8E9774D584E2C41ACFAF5949D8C5941;
;N070RIO_S02B;AD700100202956;3;;Rue du Creux de Sable;;Voray-sur-l'Ognon;70190;70575;927558.118712743;6697610.86889523;0063;ADRNIVX_0000000278296045;;;2018700575000AB0531;927557.648552553;6697606.91878095;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A9EAC73C8C4E2C41C2FA9BB7A28C5941;
58574;N070RIO_S02B;AD700100202957;23;;Rue de Bussières;;Voray-sur-l'Ognon;70190;70575;927670.625671387;6697694.94012451;0030;ADRNIVX_0000000278297085;;;2018700575000AB0301;927673.234485257;6697698.19692062;;;;;2;0;2;0;2;0;;0;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000000058406D4F2C4100002BBCB78C5941;
;N070RIO_S02B;AD700100202958;20;;Rue de Bussières;;Voray-sur-l'Ognon;70190;70575;927701.262430335;6697689.15869024;0030;ADRNIVX_0000000278296885;;;2018700575000AB0484;927714.721440344;6697700.81530391;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000D6445D86AA4F2C4118FB274AB68C5941;
;N070RIO_S02B;AD700100202959;17;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927707.205220055;6697655.05224489;0080;ADRNIVX_0000000278296963;;;2018700575000AB0035;927719.162246714;6697647.64931117;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005F9A1269B64F2C41F3FA57C3AD8C5941;
58475;N070RIO_S02B;AD700100202960;13;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927751.308898926;6697675.06811523;0080;ADRNIVX_0000000278296962;;;2018700575000AB0053;927754.67741445;6697675.33713346;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000289E0E502C4100005CC4B28C5941;
;N070RIO_S02B;AD700100202962;12;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927767.925028059;6697692.51765834;0080;ADRNIVX_0000000326602807;;;2018700575000AB0583;927770.399947514;6697686.81860782;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000018479DD92F502C4171502121B78C5941;
58329;N070RIO_S02B;AD700100202965;9;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927796.095275879;6697640.30871582;0080;ADRNIVX_0000000278296960;;;2018700575000AB0485;927792.521963487;6697642.74409996;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000C83068502C410000C213AA8C5941;
58426;N070RIO_S02B;AD700100202966;7;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927810.291870117;6697622.28948975;0080;ADRNIVX_0000000278296956;;;2018700575000AB0393;927810.292007782;6697622.2884212;;;;;3;0;3;0;3;0;;2;I;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000709584502C4100008792A58C5941;
;N070RIO_S02B;AD700100202967;41;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927806.811543397;6697609.0602201;0110;ADRNIVX_0000000347750550;;;2018700575000AB0497;927810.780794112;6697607.08694504;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BF9D829F7D502C416CA5DA43A28C5941;
;N070RIO_S02B;AD700100202968;5;;Rue des Jardins;;Voray-sur-l'Ognon;70190;70575;927826.061014445;6697609.70617551;0080;ADRNIVX_0000000278296955;;;2018700575000AB0483;927823.870073143;6697608.5549604;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000010493D1FA4502C41C1FA316DA28C5941;
;N070RIO_S02B;AD700100202969;43;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927842.651184866;6697595.52312724;0110;ADRNIVX_0000000278297041;;;2018700575000AB0045;927843.378156854;6697592.65337823;;;;;5;0;5;0;5;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800004C1A684DC5502C41AFEA7AE19E8C5941;
;N070RIO_S02B;AD700100202970;45;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927853.449523588;6697598.9833158;0110;ADRNIVX_0000000278297042;;;2018700575000AB0064;927845.83150692;6697607.48794345;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A8F427E6DA502C4161A5EEBE9F8C5941;
;N070RIO_S02B;AD700100202971;47;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927858.22959358;6697605.701252;0110;ADRNIVX_0000000278297043;;;2018700575000AB0065;927851.69731201;6697613.26051197;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000274A8D75E4502C411350E16CA18C5941;
;N070RIO_S02B;AD700100202972;49;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927867.014587078;6697613.58190793;0110;ADRNIVX_0000000278297044;;;2018700575000AB0066;927836.151440589;6697634.88648836;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001EF57707F6502C41C6FA3D65A38C5941;
;N070RIO_S02B;AD700100202973;53;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927869.210835453;6697627.53454467;0110;ADRNIVX_0000000278297050;;;2018700575000AB0535;927870.116489501;6697636.29694509;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000DB9FF26BFA502C41D5FA35E2A68C5941;
;N070RIO_S02B;AD700100202974;53;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927874.76605193;6697634.51086303;0110;ADRNIVX_0000000278297050;;;2018700575000AB0535;927870.116489501;6697636.29694509;;;;;5;0;5;0;5;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000061F5378805512C41DCFAB1A0A88C5941;
;N070RIO_S02B;AD700100202975;57;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927884.455382994;6697647.04239788;0110;ADRNIVX_0000000278297060;;;2018700575000AB0493;927880.257581092;6697652.47608374;;;;;4;0;4;0;4;0;;2;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B5F527E918512C4195A5B6C2AB8C5941;
;N070RIO_S02B;AD700100202976;59;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927894.015522978;6697653.24356976;0110;ADRNIVX_0000000278297064;;;2018700575000AB0079;927876.752029669;6697674.47497051;;;;;0;1;0;2;2;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;BAR'ART LITHIC;PMU (Bar);;;;01010000206A080000B2A0F2072C512C419BA5964FAD8C5941;
;N070RIO_S02B;AD700100202977;61;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927898.92478405;6697659.44474164;0110;ADRNIVX_0000000278297065;;;2018700575000AB0079;927876.752029669;6697674.47497051;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000874B7DD935512C41A2A576DCAE8C5941;
;N070RIO_S02B;AD700100202978;63;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927895.95338919;6697656.08577354;0110;ADRNIVX_0000000278297066;;;2018700575000AB0079;927876.752029669;6697674.47497051;;;;;0;1;0;1;1;1;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;MOTHER'S NEEDLES TATTOO;Entreprises;;;;01010000206A080000C3A022E82F512C4149507D05AE8C5941;
;N070RIO_S02B;AD700100202979;65;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927906.805439983;6697668.61730838;0090;ADRNIVX_0000000278296965;;;2018700575000AB0080;927888.202263831;6697679.92958003;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000021A1629C45512C4101FB8127B18C5941;
;N070RIO_S02B;AD700100202980;5;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927854.612243315;6697675.98119999;0090;ADRNIVX_0000000278296973;;;2018700575000AB0498;927825.843791424;6697699.16224273;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B2F47739DD502C4109FBCBFEB28C5941;
;N070RIO_S02B;AD700100202981;2;;Place du Général Betant;;Voray-sur-l'Ognon;70190;70575;927884.326191913;6697607.63911821;0075;ADRNIVX_0000000278296938;;;2018700575000AB0214;927889.193379433;6697604.35143701;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005FA002A718512C411550E7E8A18C5941;
;N070RIO_S02B;AD700100202982;52;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927896.470153514;6697615.1322009;0110;ADRNIVX_0000000278297049;;;2018700575000AB0213;927895.810510297;6697616.05311317;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001EF6B7F030512C41C8FA75C8A38C5941;
;N070RIO_S02B;AD700100202983;54;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927902.025369991;6697616.42411171;0110;ADRNIVX_0000000278297056;;;2018700575000AB0212;927907.79300582;6697613.25395585;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A34BFD0C3C512C4174A5241BA48C5941;
58587;N070RIO_S02B;AD700100202984;56;;Grande Rue;;Voray-sur-l'Ognon;70190;70575;927910.91192627;6697633.68707275;0110;ADRNIVX_0000000278297057;;;2018700575000AB0211;927910.910312646;6697633.68698841;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000E8D24D512C410000F96BA88C5941;
;N070RIO_S02B;AD700100202985;37;;Rue Basse;;Voray-sur-l'Ognon;70190;70575;927919.595356988;6697596.2703031;0010;ADRNIVX_0000000278296856;;;2018700575000AB0208;927915.10960652;6697594.70315803;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000091A1D2305F512C415EA54C119F8C5941;
;N070RIO_S02B;AD700100202986;38;;Rue Basse;;Voray-sur-l'Ognon;70190;70575;927950.988789637;6697625.20910521;0010;ADRNIVX_0000000278296857;;;2018700575000AB0176;927943.29119541;6697618.72194578;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A1A242FA9D512C41D3FA614DA68C5941;
;N070RIO_S02B;AD700100202987;40;;Rue Basse;;Voray-sur-l'Ognon;70190;70575;927933.160420478;6697631.92704142;0010;ADRNIVX_0000002005958177;;;2018700575000AB0616;927931.545817609;6697630.88311272;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000006A222527A512C4185A554FBA78C5941;
58421;N070RIO_S02B;AD700100202989;42;;Rue Basse;;Voray-sur-l'Ognon;70190;70575;927926.231872559;6697646.23510742;0010;ADRNIVX_0000000278296862;;;2018700575000AB0172;927926.232841702;6697646.23521642;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000B8766C512C4100000C8FAB8C5941;
;N070RIO_S02B;AD700100202990;44;;Rue Basse;;Voray-sur-l'Ognon;70190;70575;927923.858662656;6697654.40628949;0010;ADRNIVX_0000000278296867;;;2018700575000AB0171;927922.95150257;6697653.9399809;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B6A1A2B767512C419DA5009AAD8C5941;
;N070RIO_S02B;AD700100202992;2;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927938.715636955;6697664.87076704;0050;ADRNIVX_0000000278296886;;;2018700575000AB0168;927938.66396434;6697664.05754952;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008CF7676E85512C41A9A5BA37B08C5941;
;N070RIO_S02B;AD700100202994;8;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927953.72812362;6697682.71363707;0050;ADRNIVX_0000000278296895;;;2018700575000AB0361;927957.053539301;6697683.5250551;;;;;1;0;1;0;1;0;;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800007C9ECC74A3512C41D23AACADB48C5941;
;N070RIO_S02B;AD700100202995;8;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927965.587381774;6697690.32140996;0050;ADRNIVX_0000000278296895;;;2018700575000AB0359;927974.759675101;6697674.67469525;;;;;0;1;0;1;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;Artisans ou libérales;;;;01010000206A080000CC4DBD2CBB512C411AFB9194B68C5941;
;N070RIO_S02B;AD700100202996;14;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927972.046935817;6697697.03934617;0050;ADRNIVX_0000000278296902;;;2018700575000AB0165;927982.404098186;6697688.29449156;;;;;7;0;7;0;7;0;;0;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000AEF80718C8512C41CCA58442B88C5941;
;N070RIO_S02B;AD700100202997;16;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927981.219502558;6697707.89139696;0050;ADRNIVX_0000000278296903;;;2018700575000AB0164;927980.01469957;6697709.66458163;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A9A36270DA512C41D7A50CF9BA8C5941;
58364;N070RIO_S02B;AD700100202998;3;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927928.186279297;6697688.78887939;0050;ADRNIVX_0000000278296887;;;2018700575000AB0125;927928.183535949;6697688.78953806;;;;;3;0;3;0;3;0;;0;I;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000605F70512C4100007D32B68C5941;
;N070RIO_S02B;AD700100202999;13;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927963.649515561;6697722.4899891;0050;ADRNIVX_0000000278296900;;;2018700575000AB0129;927960.250564333;6697725.0281362;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000BC4D8D4CB7512C413DFB5B9FBE8C5941;
;N070RIO_S02B;AD700100203000;11;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927928.509541567;6697732.95446665;0050;ADRNIVX_0000000278296898;;;2018700575000AB0333;927930.523008122;6697730.94197801;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E0A1E20471512C4148FB153DC18C5941;
;N070RIO_S02B;AD700100203002;3;;Rue de Vesoul;;Voray-sur-l'Ognon;70190;70575;927901.121032425;6697719.90616748;0135;ADRNIVX_0000000278297071;;;2018700575000AB0466;927888.793381851;6697721.64140402;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000048F6F73D3A512C41E5A5FEF9BD8C5941;
;N070RIO_S02B;AD700100203003;1;;Rue de Vesoul;;Voray-sur-l'Ognon;70190;70575;927900.862650263;6697702.98213589;0135;ADRNIVX_0000000278297068;;;2018700575000AB0338;927901.398797158;6697700.8799205;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800009B4BADB939512C417D50DBBEB98C5941;
;N070RIO_S02B;AD700100203005;2;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927894.144714059;6697696.26419968;0090;ADRNIVX_0000000278296971;;;2018700575000AB0081;927903.968011386;6697688.29731276;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000CF6174A2C512C41CBA5E810B88C5941;
;N070RIO_S02B;AD700100203006;4;;Rue de la Poste;;Voray-sur-l'Ognon;70190;70575;927885.747293803;6697705.04919318;0090;ADRNIVX_0000000278296972;;;2018700575000AB0082;927885.149734611;6697705.50298236;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000184B9D7E1B512C412AFB2543BA8C5941;
;N070RIO_S02B;AD700100203008;55;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;928104.314998894;6697927.56070306;0050;ADRNIVX_0000000278296446;;;2018700575000ZA0160;928081.136980156;6697939.53440829;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000F68847A1D0522C41168FE2E3F18C5941;
58331;N070RIO_S02B;AD700100203009;51;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;928073.605285645;6697903.92132568;0050;ADRNIVX_0000000278296445;;;2018700575000ZA0052;928081.373222098;6697893.12409765;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000E83593522C410000F7FAEB8C5941;
58487;N070RIO_S02B;AD700100203010;47;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;928068.97869873;6697865.50408936;0050;ADRNIVX_0000000278296444;;;2018700575000ZA0312;928060.405612068;6697869.49905172;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000000018F589522C4100004360E28C5941;
;N070RIO_S02B;AD700100203011;45;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;928033.001522259;6697905.85660148;0050;ADRNIVX_0000000278296443;;;2018700575000ZA0348;928028.219840032;6697903.7296794;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008B86C70042522C41FF8ED276EC8C5941;
;N070RIO_S02B;AD700100203012;53;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;928034.810197391;6697962.44229489;0050;ADRNIVX_0000000347750552;;;2018700575000ZA0363;928035.380815986;6697940.73208703;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;t;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800004531D29E45522C413C8F4E9CFA8C5941;
58383;N070RIO_S02B;AD700100203013;11;;Rue des Bornes;;Voray-sur-l'Ognon;70190;70575;927999.795898438;6697941.24468994;A002;ADRNIVX_0000000278296041;;;2018700575000ZA0321;927995.241463641;6697937.56429287;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000000008097FF512C410000A94FF58C5941;
58382;N070RIO_S02B;AD700100203014;12;;Rue des Bornes;;Voray-sur-l'Ognon;70190;70575;927976.666503906;6697916.9152832;A002;ADRNIVX_0000000278296042;;;2018700575000ZA0322;927971.3133651;6697915.5089873;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000000004055D1512C410000943AEF8C5941;
;N070RIO_S02B;AD700100203015;4;;Impasse des Oiseaux;;Voray-sur-l'Ognon;70190;70575;928003.0291915;6697905.33983715;0088;ADRNIVX_0000000278296468;;;2018700575000ZA0156;928008.70041649;6697896.95938505;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003130F20E06522C4154E4BF55EC8C5941;
58510;N070RIO_S02B;AD700100203016;3;;Impasse des Oiseaux;;Voray-sur-l'Ognon;70190;70575;928004.417480469;6697874.3626709;0088;ADRNIVX_0000000278296467;;;2018700575000ZA0155;927994.569433856;6697884.11368602;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000C0D508522C4100003697E48C5941;
;N070RIO_S02B;AD700100203017;43;;Rue de la Chapelle;;Voray-sur-l'Ognon;70190;70575;927980.033179107;6697874.59235991;0050;ADRNIVX_0000000329342696;;;2018700575000AB0563;927976.735194029;6697884.05358217;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;t;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000015DAFC10D8512C418839E9A5E48C5941;
58571;N070RIO_S02B;AD700100203018;2;;Impasse des Oiseaux;;Voray-sur-l'Ognon;70190;70575;928053.620117188;6697845.76208496;0088;ADRNIVX_0000000278296466;;;2018700575000ZA0056;928045.98973966;6697854.67949459;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000803D6B522C410000C670DD8C5941;
58538;N070RIO_S02B;AD700100203019;1;;Impasse des Oiseaux;;Voray-sur-l'Ognon;70190;70575;928042.327880859;6697827.61090088;0088;ADRNIVX_0000000278296465;;;2018700575000ZA0154;928032.516651034;6697838.97698958;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000000E0A754522C41000019E7D88C5941;
