;N070RIO_S02G;AD700100703598;10;;Rue des Sorbiers;;Rioz;70190;70447;931745.881531054;6706632.44440246;0190;ADRNIVX_0000000278287909;;;2018700447000AM0156;931749.113544271;6706629.525818;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000CD0958C3436F2C410517711C72955941;
;N070RIO_S02G;AD700100703600;12;;Rue des Sorbiers;;Rioz;70190;70447;931764.582229164;6706649.74952608;0190;ADRNIVX_0000000278287911;;;2018700447000AM0157;931769.39423076;6706642.55790753;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E1F0192A696F2C41413CF86F76955941;
;N070RIO_S02G;AD700100703601;13;;Rue des Sorbiers;;Rioz;70190;70447;931763.186654678;6706711.43391836;0190;ADRNIVX_0000000278287812;;;2018700447000AM0096;931761.824425798;6706715.37528994;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B233915F666F2C418151C5DB85955941;
;N070RIO_S02G;AD700100703610;1;;Rue de la Colline;;Rioz;70190;70447;934637.824930939;6708835.97962707;0037;ADRNIVX_0000000326606223;;;20187004470000C0788;934628.438992418;6708840.57451217;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001C595DA6DB852C41C035B2FE98975941;
;N070RIO_S02G;AD700100703611;2;;Rue de la Colline;;Rioz;70190;70447;934648.571477901;6708861.3304558;0037;ADRNIVX_0000000326606224;;;20187004470000C0787;934642.119511348;6708866.25175701;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005CC09824F1852C41173026559F975941;
;N070RIO_S02G;AD700100703612;3;;Rue de la Colline;;Rioz;70190;70447;934619.638466851;6708845.89951658;0037;ADRNIVX_0000000326606225;;;20187004470000C0788;934628.438992418;6708840.57451217;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800008920E546B7852C41F8AD91799B975941;
;N070RIO_S02G;AD700100703613;4;;Rue de la Colline;;Rioz;70190;70447;934633.140538674;6708871.80145028;0037;ADRNIVX_0000000326606226;;;20187004470000C0787;934642.119511348;6708866.25175701;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000063AFF447D2852C411AF64AF3A1975941;
;N070RIO_S02G;AD700100703614;5;;Rue de la Colline;;Rioz;70190;70447;934609.443024862;6708850.85946133;0037;ADRNIVX_0000000326606227;;;2018700447000ZH0162;934602.268374984;6708855.07906628;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800009B27D4E2A2852C41156A01B79C975941;
;N070RIO_S02G;AD700100703616;7;;Rue de la Colline;;Rioz;70190;70447;934598.145372928;6708859.12603591;0037;ADRNIVX_0000000326606228;;;2018700447000ZH0162;934602.268374984;6708855.07906628;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000A526E4A8C852C41EEF810C89E975941;
;N070RIO_S02G;AD700100703617;8;;Rue de la Colline;;Rioz;70190;70447;934575.550069061;6708910.92990332;0037;ADRNIVX_0000002010099570;;;2018700447000ZH0154;934577.882689794;6708913.18585371;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E6A6A2195F852C41328983BBAB975941;
;N070RIO_S02G;AD700100703620;11;;Rue de la Colline;;Rioz;70190;70447;934575.825621547;6708812.83321823;0037;ADRNIVX_0000000329344133;;;2018700447000ZH0159;934576.908318557;6708809.59688935;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000FDEB7A65F852C419172533593975941;
;N070RIO_S02G;AD700100703621;12;;Rue de la Colline;;Rioz;70190;70447;934560.119129834;6708873.73031768;0037;ADRNIVX_0000000329344134;;;2018700447000ZH0156;934558.634102589;6708867.87034853;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000ED95FE3C40852C415E86BD6EA2975941;
;N070RIO_S02G;AD700100703623;14;;Rue de la Colline;;Rioz;70190;70447;934534.768301105;6708830.74412983;0037;ADRNIVX_0000000354866873;;;2018700447000ZH0158;934535.845235508;6708829.73597007;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000030C35E890D852C41BED29FAF97975941;
