2695;N070GAY_S01E;AD700020504986;23;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894543.00691183;6710642.70754977;0127;ADRNIVX_0000000278279990;894553.361939345;6710640.04191972;20187000260000C0680;894537.331007085;6710639.25208826;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000085F289039E4C2B41D07E48AD5C995941;
2693;N070GAY_S01E;AD700020504987;19;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894544.15066935;6710600.5314912;0127;ADRNIVX_0000000278279986;894556.381894006;6710596.1256833;20187000260000C0630;894541.570768324;6710594.53256507;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800007688244DA04C2B41ABF3032252995941;
2692;N070GAY_S01E;AD700020504989;17;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894547.438972221;6710574.79694699;0127;ADRNIVX_0000000278279984;894559.217728337;6710571.65452836;20187000260000C0632;894545.29650865;6710570.5435874;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008DF7C0E0A64C2B41F42D01B34B995941;
2761;N070GAY_S01E;AD700020504990;26;;Rue des Fleurs;;Arc-lès-Gray;70100;70026;894659.199808633;6710867.42623632;0127;ADRNIVX_0000000278279993;894630.033865118;6710851.17872989;20187000260000C0700;894655.282196645;6710860.2147157;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002E514D66864D2B41B17447DB94995941;
2721;N070GAY_S01E;AD700020504991;16;;Rue des Roses;;Arc-lès-Gray;70100;70026;894643.279776221;6710573.45732099;0356;ADRNIVX_0000000278280039;894634.381526824;6710566.44554394;20187000260000C0573;894647.207316843;6710570.00832876;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002DD43E8F664D2B4144BF445D4B995941;
2432;N070GAY_S01E;AD700020504992;70;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894483.764203937;6710683.91239735;0200;ADRNIVX_0000000278280049;;;20187000260000C0814;894491.399659833;6710663.53395395;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800000ABD4587274C2B41E0B764FA66995941;
2417;N070GAY_S01E;AD700020504993;72;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894475.567751606;6710705.34927268;0200;ADRNIVX_0000000278280050;;;20187000260000C0814;894491.399659833;6710663.53395395;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000AB56B022174C2B41CE7B5A566C995941;
2265;N070GAY_S01E;AD700020504994;3;;Rue des Granges;;Arc-lès-Gray;70100;70026;894630.943386359;6710116.89399077;0160;ADRNIVX_0000000278280348;894613.691157076;6710111.72429573;2018700026000AO0154;894627.235625659;6710115.21570597;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-09 00:00:00;;;;;;;;;;01010000206A0800006B8903E34D4D2B4115253739D9985941;
1395;N070GAY_S01E;AD700020504995;12;;Rue des Granges;;Arc-lès-Gray;70100;70026;894721.29011535;6710487.31736788;0160;ADRNIVX_0000000278280362;894692.524200395;6710487.21044305;2018700026000ZE0083;894736.963276331;6710487.18333466;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C7FF8994024E2B4159C14FD435995941;
2419;N070GAY_S01E;AD700020505000;62;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894469.696254504;6710601.22871417;0200;ADRNIVX_0000000278280045;;;20187000260000C0816;894476.23008286;6710597.93184055;;;;;20;0;20;0;20;0;;7;I;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000069787B640B4C2B41BD40A34E52995941;
2281;N070GAY_S01E;AD700020505013;69;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894521.061064414;6710284.58634736;0200;ADRNIVX_0000000278280393;894540.392859011;6710285.49655924;2018700026000AO0126;894525.071306451;6710282.37447309;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000BED5431F724C2B4113B7862503995941;
2376;N070GAY_S01E;AD700020505014;69;A;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894513.912579911;6710298.88331637;0200;ADRNIVX_0000000347750640;894535.366655516;6710300.89295467;2018700026000AO0282;894512.484659607;6710297.54082204;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000094AC3DD3634C2B415D4188B806995941;
2280;N070GAY_S01E;AD700020505015;69;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894491.037429501;6710324.76083027;0200;ADRNIVX_0000000278280394;894526.325460251;6710339.94387146;2018700026000AO0276;894482.734177621;6710325.05971905;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A5F52913364C2B416F71B1300D995941;
2237;N070GAY_S01E;AD700020505016;44;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894558.519123212;6710314.60998227;0200;ADRNIVX_0000000278280380;894544.530826445;6710317.97632026;2018700026000AO0163;894564.724197101;6710320.26284977;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008084CA09BD4C2B4116F309A70A995941;
2285;N070GAY_S01E;AD700020505025;57;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894576.104395089;6710142.9033845;0200;ADRNIVX_0000000278280386;894587.899493292;6710146.67007391;2018700026000AO0117;894567.901725599;6710138.88491562;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000EB457335E04C2B413E0DD1B9DF985941;
2250;N070GAY_S01E;AD700020505028;35;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894665.916621153;6709937.39560027;0200;ADRNIVX_0000000278281180;894674.6819906;6709950.2209182;2018700026000AP0023;894666.230500091;6709942.9889359;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-09 00:00:00;;;;;;;;;;01010000206A080000255E4FD5934D2B41D0835159AC985941;
2247;N070GAY_S01E;AD700020505052;46;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894544.079184515;6710347.63598068;0200;ADRNIVX_0000000278280381;894535.832095537;6710344.25629591;2018700026000AO0216;894545.688084513;6710346.1803394;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800006CDF8A28A04C2B414DE8B3E812995941;
1261;N070GAY_S01E;AD700020505084;60;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894479.07488746;6710549.29157872;0200;ADRNIVX_0000000278280043;894466.19055679;6710546.93675121;2018700026000AO0064;894493.932412086;6710549.84872469;;;;;1;0;1;0;1;0;Aero-souterrain Orange;9;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002CA657261E4C2B41CB39A95245995941;
2566;N070GAY_S01E;AD700020505101;7;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894795.227863003;6709701.48246699;0200;ADRNIVX_0000000278281992;894807.530027711;6709705.37625918;2018700026000AB0140;894796.998609018;6709700.15825552;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000A175AA74964E2B4139BDE05E71985941;
2050;N070GAY_S01E;AD700020505112;45;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894610.330022804;6710045.3262454;0200;ADRNIVX_0000000278281186;894623.873926038;6710047.03548713;2018700026000AP0132;894606.051077353;6710036.83037262;;;;;0;3;0;1;1;1;;1;I;;;;;;;f;E;;2018-06-09 00:00:00;;;;;DOCTEURS;Maison médicale;;;;01010000206A080000BCBFF8A8244D2B416434E154C7985941;
1691;N070GAY_S01E;AD700020505113;45;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894624.458283218;6710022.39677358;0200;ADRNIVX_0000000278281185;894631.267427673;6710030.71632315;2018700026000AP0133;894617.48637672;6710022.33309493;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-09 00:00:00;;;;;;;;;;01010000206A0800001019A4EA404D2B4106BD6499C1985941;
2035;N070GAY_S01E;AD700020505114;1;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894884.200741164;6709735.65866216;0360;ADRNIVX_0000000278282079;894859.832981122;6709696.53096167;2018700026000AR0122;894877.872488645;6709725.54550808;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000BC8BC766484F2B41578527EA79985941;
