nom_id;nom_sro;ad_code;ad_numero;ad_rep;ad_nomvoie;ad_nom_ld;ad_commune;ad_postal;ad_insee;x;y;ad_fantoir;ad_ban_id;ad_x_ban;ad_y_ban;ad_idpar;ad_x_parc;ad_y_parc;ad_nombat;ad_rivoli;ad_hexacle;ad_hexaclv;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;nb_prises_totale;potentiel_ftte;ad_comment;ad_racc;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_isole;statut;cas_particuliers;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_pro;typologie_pro;ad_typzone;ad_geolqlt;ad_geolsrc;geom
;N070GAY_S01E;AD700BE0043886;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894722.282439202;6709897.95353102;;;;;2018700026000AP0052;894733.19067255;6709912.95969265;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:22.271237;;;;;;;;;;01010000206A080000FEDE9B90044E2B41F6A6067DA2985941
;N070GAY_S01E;AD700BE0043887;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894750.161833709;6709852.05452787;;;;;2018700026000AP0049;894752.947338272;6709849.00026637;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:22.557088;;;;;;;;;;01010000206A0800002CDEDB523C4E2B4172627D0397985941
;N070GAY_S01E;AD700BE0043888;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894705.112812097;6709998.80384072;;;;;2018700026000AP0056;894691.579556313;6709989.24521839;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:24.048343;;;;;;;;;;01010000206A080000DA81C239E24D2B415A2072B3BB985941
;N070GAY_S01E;AD700BE0043889;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894707.407762255;6709989.96403271;;;;;2018700026000AP0055;894695.837158179;6709974.30200787;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:24.219861;;;;;;;;;;01010000206A080000DB36C6D0E64D2B413DB6B27DB9985941
;N070GAY_S01E;AD700BE0043890;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894722.02744474;6709991.74899394;;;;;2018700026000AP0161;894718.304988604;6709995.69226966;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:24.391352;;;;;;;;;;01010000206A080000AA3C0D0E044E2B414884EFEFB9985941
;N070GAY_S01C;AD700BC0043891;17;;Chemin Rural;LE BREUIL D ARC OUEST     ;Arc-lès-Gray;70100;70026;894523.041453882;6709135.10572379;;;;;2018700026000AD0189;894546.328958663;6709153.70200842;;;;;0;1;0;1;1;1;;7;P;;;;;;;t;C;"Adresse a creer (manque BAN);Site isolÃ©";2018-06-11 00:00:00;;;;;SALLE DE FOOT;Mairie;;;;01010000206A08000075713915764C2B41B62DC4C6E3975941
;N070GAY_S01E;AD700BE0043892;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894697.037987469;6709948.69742895;;;;;2018700026000AP0052;894733.19067255;6709912.95969265;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:21.925712;;;;;;;;;;01010000206A080000F0177313D24D2B4104ADA22CAF985941
;N070GAY_S01E;AD700BE0043893;;;(R.D.n°67) Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;894785.691062074;6709784.99098437;;;;;2018700026000AP0041;894806.310117123;6709798.38737583;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-11 11:40:23.188334;;;;;;;;;;01010000206A0800005DE3D261834E2B41B8496C3F86985941
1611;N070GAY_S01E;AD700BE0043894;2;BIS;Rue des Granges;;Arc-lès-Gray;70100;70026;894698.698772023;6710148.51283076;0160;ADRNIVX_0000000278280347;894684.010497606;6710144.14784927;2018700026000AP0146;894697.896663499;6710147.40289423;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;;;;;;01010000206A0800005472C565D54D2B412138D220E1985941
;N070GAY_S01C;AD700BC0043895;10;;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894589.595008451;6709245.3483295;0220;ADRNIVX_0000002005958888;894656.189941572;6709269.38524116;2018700026000AB0818;894611.268388486;6709254.16096699;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-06-11 00:00:00;;;;;SALLE COMMUNALE;Mairie;;;;01010000206A08000099F2A430FB4C2B41D6074B56FF975941
;N070GAY_S01F;AD700BF0043896;45;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896300.558381693;6710066.51347478;;;;;20187000260000C0773;896304.591066134;6710070.95886549;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;SARL Philippe Pothiers;Entreprises;;;;01010000206A0800008E34E41D595A2B4154C5DCA0CC985941
;N070GAY_S01F;AD700BF0043897;43;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896253.765789309;6710027.81960031;;;;;20187000260000C0835;896248.020686396;6710035.21575898;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;JNE;Entreprises;;;;01010000206A08000048891588FB592B41DA5474F4C2985941
;N070GAY_S01F;AD700BF0043898;44;;Route départementale n°2 de Fontaine-Française (Côte-d'Or) à Dampierre-sur-Salon;;Arc-lès-Gray;70100;70026;896206.073339378;6710104.48746322;;;;;20187000260000C0766;896207.003088492;6710089.13156796;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Apapei 70;Entreprises;;;;01010000206A0800002DBD8C259C592B41EA98321FD6985941
;N070GAY_S01F;AD700BF0043899;48;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896311.176700734;6709995.96464319;;;;;20187000260000C0749;896346.142592932;6709954.46920097;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;TPRE;Entreprises;;;;01010000206A080000C784785A6E5A2B41C6B6BCFDBA985941
;N070GAY_S01F;AD700BF0043900;56;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896500.326756874;6710034.47854615;;;;;20187000260000C0823;896524.572245816;6710044.17622662;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;OZER Maçonnerie;Entreprises;;;;01010000206A0800004EAD4CA7E85B2B410680A09EC4985941
;N070GAY_S01F;AD700BF0043901;49;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896273.562655318;6709950.43185137;;;;;2018700026000AT0308;896273.124914139;6709934.47701842;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;CMP;Entreprises;;;;01010000206A080000985B1420235A2B41EB73A39BAF985941
;N070GAY_S01F;AD700BF0043902;38;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896147.807563284;6709799.93067682;;;;;2018700026000AT0282;896176.429820765;6709813.98854463;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Eurofourage;Entreprises;;;;01010000206A0800004AEF789D27592B41843590FB89985941
;N070GAY_S01F;AD700BF0043903;1;;Rue du Pont;;Arc-lès-Gray;70100;70026;896275.047420268;6709788.23252872;;;;;2018700026000AT0281;896244.37201086;6709736.01484112;;;;;0;1;0;1;1;1;;0;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Entrepot Agricole Waltefangle;Entreprises;;;;01010000206A0800002B784718265A2B4129C0E10E87985941
;N070GAY_S01F;AD700BF0043904;34;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896070.419814339;6709955.06611773;;;;;2018700026000AT0092;896096.475171036;6709912.93818564;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;GMG;Entreprises;;;;01010000206A080000B4E7F1D68C582B41DB453BC4B0985941
;N070GAY_S01F;AD700BF0043905;33;;Rue de Rigny;;Arc-lès-Gray;70100;70026;895975.714504245;6709764.83094533;;;;;2018700026000AT0285;895965.372101773;6709772.30762038;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Magyar;Entreprises;;;;01010000206A0800001780D36DCF572B414D352E3581985941
;N070GAY_S01F;AD700BF0043906;35;;Route départementale n°2 de Fontaine-Française (Côte-d'Or) à Dampierre-sur-Salon;;Arc-lès-Gray;70100;70026;895982.916850201;6709878.33804686;;;;;2018700026000AT0339;895983.111830184;6709887.89238084;;;;;0;1;0;1;1;1;;0;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;DEKRA;Entreprises;;;;01010000206A080000B7636DD5DD572B414D8FA2959D985941
;N070GAY_S01F;AD700BF0043907;32;;Rue de Rigny;;Arc-lès-Gray;70100;70026;895946.063287773;6709838.86544954;;;;;2018700026000AT0290;895955.4186345;6709823.52587887;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;;;;;;01010000206A0800004741672094572B41778663B793985941
;N070GAY_S01F;AD700BF0043908;31;;Rue de Rigny;;Arc-lès-Gray;70100;70026;895897.985290088;6709831.00834486;;;;;2018700026000AT0099;895897.410177256;6709817.86592482;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Ducheine;Entreprises;;;;01010000206A08000044F177F833572B41E1B888C091985941
;N070GAY_S01F;AD700BF0043909;28;;Impasse des Etanchères;;Arc-lès-Gray;70100;70026;895920.808308445;6709738.21968007;;;;;2018700026000AT0262;895895.534801162;6709724.36179272;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Terre Contoise;Entreprises;;;;01010000206A080000BE9ADA9D61572B41FC3C0F8E7A985941
;N070GAY_S01F;AD700BF0043910;24;;Jacques Brel;;Arc-lès-Gray;70100;70026;895908.134050299;6709985.99908837;;;;;2018700026000AS0225;895911.370456867;6709984.65931624;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;;;;;;01010000206A080000A83DA24448572B415510F17FB8985941
;N070GAY_S01F;AD700BF0043911;6;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895633.220154318;6709766.02938757;;;;;2018700026000AS0379;895639.18384573;6709758.55189126;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;;;;;;01010000206A0800001B11B87022552B41677CE18181985941
;N070GAY_S01F;AD700BF0043912;12;;Rue des Alouettes;;Arc-lès-Gray;70100;70026;895431.507699005;6709980.93055431;;;;;2018700026000AS0267;895430.376160682;6709985.18633879;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;;;;;;01010000206A080000C11FF1038F532B41A9338E3BB7985941
;N070GAY_S01B;AD700BB0043913;;;;;Montureux-et-Prantigny;70100;70371;900032.396997165;6713717.49056437;;;;;;;;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-13 00:00:00;;;;;;;;;;01010000206A080000623643CB80772B411868655F5D9C5941
2149;N070GAY_S01F;AD700BF0043914;15;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895862.90016082;6709910.07630673;0063;ADRNIVX_0000000278281014;895872.689014888;6709892.53363925;2018700026000AS0118;895870.218179636;6709906.84347126;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A08000009E1E1CCED562B41A435E284A5985941
;N070GAY_S01F;AD700BF0043915;1;B;Rue des Alouettes;;Arc-lès-Gray;70100;70026;895512.183327432;6709913.49040578;;;;;2018700026000AS0338;895513.46079352;6709913.55452357;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;ERDF;Transformateurs Electriques;;;;01010000206A080000DE17DD5D30542B41EFCE625FA6985941
;N070GAY_S01B;AD700BB0043916;;;;La Cote du Moulin;Vereux;70180;70546;899489.206534582;6717767.59449157;;;;;;;;;;;;1;0;1;0;1;0;;0;P;;;;;;;t;C;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN);Site isolÃ©";2018-06-13 00:00:00;;;;;;;;;;01010000206A08000093E6BE6942732B4161260CE651A05941
;N070GAY_S01B;AD700BB0043917;;;;La Cote du Moulin;Vereux;70180;70546;899436.851668691;6717795.97002957;;;;;;;;;;;;0;1;0;1;1;0;Aero-souterrain Orange;9;P;;;;;;;t;C;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN);Site isolÃ©";2018-06-13 00:00:00;;;;;ERDF;Transformateurs Electriques;;;;01010000206A08000032EB0DB4D9722B41ECF614FE58A05941
;N070GAY_S01B;AD700BB0043918;;;Rue du Creux de la Tour;;Montureux-et-Prantigny;70100;70371;898348.290096417;6714707.03294206;;;;;;;;;;;;0;1;0;1;1;4;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-13 00:00:00;;;;;"";Château d’eau avec antenne telecom;;;;01010000206A0800007D848794586A2B4101B91BC2549D5941
;N070GAY_S01F;AD700BF0043919;4;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896207.001359937;6709695.8513989;;;;;2018700026000AT0281;896244.37201086;6709736.01484112;;;;;0;1;0;1;1;1;;0;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;Interval;Entreprises;;;;01010000206A080000E63FB2009E592B41D5517DF66F985941
;N070GAY_S01F;AD700BF0043920;36;B;Rue de Verdun;;Arc-lès-Gray;70100;70026;895480.242450285;6709630.94650098;;;;;2018700026000AR0062;895480.745526891;6709631.92429163;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;ERDF;Transformateurs Electriques;;;;01010000206A0800009B71227CF0532B41DD7893BC5F985941
1197;N070GAY_S01F;AD700BF0043921;2;;RUE DES VERGERS;;Arc-lès-Gray;70100;70026;895565.125247075;6709971.20271041;;ADRNIVX_0000000278281107;895555.52941192;6709967.01192392;2018700026000AS0182;895564.074239891;6709976.51523148;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000726220409A542B411935F9CCB4985941
;N070GAY_S01F;AD700BF0043922;14;B;Rue de Verdun;;Arc-lès-Gray;70100;70026;895319.250933917;6709493.85445381;;;;;2018700026000AR0085;895328.226368474;6709499.69709259;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;;;;;;01010000206A0800000C697A80AE522B41075FAF763D985941
;N070GAY_S01F;AD700BF0043923;3;;Rue du Général De Courson;;Arc-lès-Gray;70100;70026;895192.960078332;6709445.95776709;;;;;2018700026000AR0238;895190.852589758;6709464.45004589;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;JOHN DEERE;Entreprises;;;;01010000206A0800001E638FEBB1512B41590E4C7D31985941
;N070GAY_S01F;AD700BF0043924;2;;Avenue Jean-Jaurès;;Arc-lès-Gray;70100;70026;895080.940480423;6709553.08994799;;;;;2018700026000AR0266;895057.054015446;6709570.14517881;;;;;0;1;0;1;1;1;;7;P;;;;;;;t;C;"Adresse a creer (manque BAN);Site isolÃ©";2018-06-13 00:00:00;;;;;JOHN DEERE;Entreprises;;;;01010000206A08000063A686E1D1502B4138B5C1454C985941
;N070GAY_S01C;AD700BC0043925;6;;RUE  LOUIS CHAUVEAU            ;;Arc-lès-Gray;70100;70026;894567.718139654;6709315.0025868;;;;;2018700026000AB0644;894575.486392647;6709294.59807059;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003100B06FCF4C2B41D8612AC010985941
;N070GAY_S01C;AD700BC0043926;6;;RUE  LOUIS CHAUVEAU            ;;Arc-lès-Gray;70100;70026;894586.747023809;6709283.7202381;;;;;2018700026000AB0644;894575.486392647;6709294.59807059;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A0800009EE7797EF54C2B41866118EE08985941
;N070GAY_S01C;AD700BC0043927;;;RUE  LOUIS CHAUVEAU            ;;Arc-lès-Gray;70100;70026;894585.729166667;6709362.20833333;;;;;2018700026000AB0778;894588.256997219;6709369.36319381;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-14 00:00:00;;;;;;;;;;01010000206A08000054555575F34C2B415655558D1C985941
;N070GAY_S01C;AD700BC0043928;;;RUE  LOUIS CHAUVEAU            ;;Arc-lès-Gray;70100;70026;894591.383928571;6709357.45833333;;;;;2018700026000AB0777;894596.085481269;6709362.24724941;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-14 00:00:00;;;;;;;;;;01010000206A080000234992C4FE4C2B415655555D1B985941
;N070GAY_S01C;AD700BC0043929;2;;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894593.645833333;6709374.42261905;;;;;2018700026000AB0778;894588.256997219;6709369.36319381;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A9AAAA4A034D2B41C2300C9B1F985941
;N070GAY_S01F;AD700BF0043930;1;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;896165.165070315;6709726.15338438;;;;;2018700026000AT0336;896141.157856607;6709715.93650224;;;;;0;1;0;2;2;4;;0;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-13 00:00:00;;;;;ERDF;"Transformateurs Electriques;Antenne telecom";;;;01010000206A080000AD1884544A592B41B60CD18977985941
;N070GAY_S01C;AD700BC0043931;51;B;Rue de Dijon;;Arc-lès-Gray;70100;70026;894494.913690476;6709303.96428571;;;;;2018700026000AB0237;894496.368012556;6709301.77947501;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000F23CCFD33D4C2B416BDBB6FD0D985941
;N070GAY_S01C;AD700BC0043932;;;RUE  DE DIJON                  ;;Arc-lès-Gray;70100;70026;894500.229166667;6709324.32142857;;;;;2018700026000AB0230;894494.91522921;6709332.57371914;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-14 00:00:00;;;;;;;;;;01010000206A08000054555575484C2B412249921413985941
;N070GAY_S01F;AD700BF0043933;27;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895936.189583314;6709710.80689497;;;;;2018700026000AT0286;895945.989775298;6709710.99774904;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;MARFFI;Entreprises;;;;01010000206A0800006B10116180572B41D02AA4B373985941
;N070GAY_S01F;AD700BF0043934;27;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895953.393291196;6709691.25722693;;;;;2018700026000AT0286;895945.989775298;6709710.99774904;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;ERDF;Transformateurs Electriques;;;;01010000206A080000AD765DC9A2572B41EC6776D06E985941
;N070GAY_S01F;AD700BF0043935;26;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895878.713559255;6709647.4659705;;;;;2018700026000AT0350;895864.794227227;6709634.12373435;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;LFBB;Entreprises;;;;01010000206A08000083A3576D0D572B41EE75D2DD63985941
;N070GAY_S01F;AD700BF0043936;;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895745.775816535;6709589.20795972;;;;;2018700026000AV0117;895767.329267898;6709593.94845941;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-14 00:00:00;;;;;"";Entreprises;;;;01010000206A0800002CD3378D03562B4146364F4D55985941
;N070GAY_S01F;AD700BF0043937;25;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895859.94587793;6709530.55895558;;;;;2018700026000AT0284;895923.895198303;6709555.80260942;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Stradal;Entreprises;;;;01010000206A080000B01C4AE4E7562B419CEDC5A346985941
;N070GAY_S01F;AD700BF0043938;23;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895794.649986653;6709476.21087841;;;;;2018700026000AV0066;895815.797355532;6709448.40035612;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Mittaine;Entreprises;;;;01010000206A080000F20CCB4C65562B4124087F0D39985941
;N070GAY_S01F;AD700BF0043939;22;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895777.446278771;6709451.57829667;;;;;2018700026000AV0057;895799.018915536;6709431.67358143;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;New Holland;Entreprises;;;;01010000206A080000B0A67EE442562B4105D002E532985941
;N070GAY_S01F;AD700BF0043940;21;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895670.705091234;6709475.81988504;;;;;2018700026000AV0110;895681.244198061;6709503.06690006;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Interval;Entreprises;;;;01010000206A080000E0B701696D552B411FFF78F438985941
;N070GAY_S01F;AD700BF0043941;24;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895734.437009068;6709520.39312819;;;;;2018700026000AV0110;895681.244198061;6709503.06690006;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Atelier de réparation;Entreprises;;;;01010000206A0800000DA7BFDFEC552B412603291944985941
2007;N070GAY_S01F;AD700BF0043942;20;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895363.433183703;6709520.53975069;0380;ADRNIVX_0000000278281831;895351.012386036;6709529.25212672;2018700026000AR0081;895364.81420502;6709519.56384339;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800001D41CADD06532B417B468B2244985941
2030;N070GAY_S01F;AD700BF0043943;18;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895347.597952585;6709514.87034696;0380;ADRNIVX_0000000278281829;895337.962319518;6709518.0419353;2018700026000AR0084;895348.127107569;6709511.63141848;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800005BD72632E7522B41B9C3B3B742985941
;N070GAY_S01F;AD700BF0043944;2;;Rue des Giranaux;;Arc-lès-Gray;70100;70026;895716.060321104;6709407.78704024;;;;;2018700026000AV0046;895725.093449303;6709357.38419343;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Simug;Entreprises;;;;01010000206A0800005E68E21EC8552B4107DE5EF227985941
;N070GAY_S01F;AD700BF0043945;29;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895564.354897058;6709675.61749249;;;;;2018700026000AR0289;895559.199533156;6709679.60414749;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003311B5B598542B4134FF84E76A985941
;N070GAY_S01F;AD700BF0043946;31;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895565.918870502;6709706.89696136;;;;;2018700026000AR0181;895588.851613347;6709701.21760759;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C53176D69B542B41A0D067B972985941
;N070GAY_S01B;AD700BB0043947;1;;Place de l'église;;Montureux-et-Prantigny;70100;70371;898533.879306432;6714577.35529806;;;;;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000DF7334C2CB6B2B411234BD56349D5941
;N070GAY_S01F;AD700BF0043948;31;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895579.603638134;6709733.26457614;;;;;2018700026000AS0142;895582.823200766;6709734.0613598;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000BC0E1035B7542B41C4D0EE5079985941
;N070GAY_S01C;AD700BC0043949;31;B;Rue de Dijon;;Arc-lès-Gray;70100;70026;894546.824404762;6709371.14285714;;;;;2018700026000AB0217;894554.04285812;6709365.55321364;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A080000846118A6A54C2B41479224C91E985941
;N070GAY_S01F;AD700BF0043950;35;;Rue des Vernottes;;Arc-lès-Gray;70100;70026;896086.331033915;6709704.13557075;;;;;2018700026000AT0360;896093.256462192;6709702.67950181;;;;;0;1;0;1;1;1;;0;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;Crossject;Entreprises;;;;01010000206A08000000477DA9AC582B41F030AD0872985941
;N070GAY_S01B;AD700BB0043951;2;;Place de l'église;;Montureux-et-Prantigny;70100;70371;898545.984213758;6714555.00777684;;;;;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-14 00:00:00;;;;;;;;;;01010000206A0800009BDDEAF7E36B2B41716A7FC02E9D5941
;N070GAY_S01B;AD700BB0043952;1;;;;Montureux-et-Prantigny;70100;70371;898530.340948906;6714536.38484249;;;;;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;"Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN)";2018-06-14 00:00:00;;;;;;;;;;01010000206A080000E1DA90AEC46B2B416A42A1182A9D5941
