1782;N070GAY_S01C;AD700020304988;6;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893823.017857143;6709048.5952381;0120;ADRNIVX_0000000278282716;893821.014071124;6709044.14949424;2018700026000AC0127;893827.362385037;6709054.87975146;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000048922409FE462B4188611826CE975941;
1770;N070GAY_S01C;AD700020304996;131;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894101.837322057;6709118.27496302;0080;ADRNIVX_0000000278282657;894103.503353423;6709129.3889354;2018700026000AD0010;894108.41017716;6709122.29575663;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000097AB5AC2B492B4183FE9891DF975941;
2203;N070GAY_S01C;AD700020304997;173;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893746.969077415;6708921.17811409;0080;ADRNIVX_0000000278282708;893745.318797683;6708923.97717034;2018700026000AL0158;893748.613217778;6708915.75272991;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000039EA2AF065462B41A138664BAE975941;
2186;N070GAY_S01C;AD700020304999;169;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893770.367942374;6708934.12587311;0080;ADRNIVX_0000000278282705;893766.162628294;6708934.4373196;2018700026000AL0156;893771.025860339;6708923.47116508;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800005FF162BC94462B41144E0E88B1975941;
2216;N070GAY_S01C;AD700020305001;167;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893791.908832945;6708935.2290454;0080;ADRNIVX_0000000278282702;893780.472626169;6708918.67602225;2018700026000AL0229;893789.21362657;6708929.91158188;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003D8D52D1BF462B410AAEA8CEB1975941;
2217;N070GAY_S01C;AD700020305002;165;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893796.844077415;6708938.71274738;0080;ADRNIVX_0000000278282701;893792.367199276;6708946.96175444;2018700026000AL0228;893799.375957061;6708928.3732118;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000038EA2AB0C9462B412FA79DADB2975941;
2196;N070GAY_S01C;AD700020305003;163;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893805.95976426;6708938.07406868;0080;ADRNIVX_0000000278282700;893799.273333722;6708950.18781177;2018700026000AL0148;893807.972924093;6708934.0057451;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000993866EBDB462B41938ABD84B2975941;
1790;N070GAY_S01C;AD700020305004;118;;Rue de Dijon;;Arc-lès-Gray;70100;70026;893782.793146099;6708956.65381257;0080;ADRNIVX_0000000278282680;893784.497433298;6708952.48498699;2018700026000AL0104;893782.949658574;6708956.69322392;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000DB3E1796AD462B41B010D829B7975941;
1791;N070GAY_S01C;AD700020305005;9;;Rue Quenot;;Arc-lès-Gray;70100;70026;893777.509531431;6708967.39522701;0300;ADRNIVX_0000000278282729;893775.679879588;6708961.64522575;2018700026000AL0103;893778.98156643;6708964.22481053;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C14DE104A3462B4136664BD9B9975941;
;N070GAY_S01C;AD700020305006;1;;Rue de la Place Publique;;Arc-lès-Gray;70100;70026;893793.070066937;6708981.15584982;0260;ADRNIVX_0000000278282721;893791.877870965;6708989.73775254;2018700026000AL0112;893791.780290028;6708983.46133383;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800004AD0DF23C2462B418B71F949BD975941;
1796;N070GAY_S01C;AD700020305007;5;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893793.556547619;6709079.58333333;0120;ADRNIVX_0000000278282715;893799.382333188;6709081.01248354;2018700026000AL0097;893790.026693346;6709076.62511059;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003DCFF31CC3462B41565555E5D5975941;
1207;N070GAY_S01C;AD700020305008;9;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893785.979166667;6709101.18452381;0120;ADRNIVX_0000000278282719;893793.214064109;6709106.04204977;2018700026000AL0095;893784.102677582;6709103.61908728;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000555555F5B3462B41F53CCF4BDB975941;
1268;N070GAY_S01C;AD700020305023;8;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893817.476190476;6709056.17261905;0120;ADRNIVX_0000000278282718;893814.531840211;6709051.05168689;2018700026000AC0128;893817.63940737;6709059.84413533;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000F33CCFF3F2462B41C5300C0BD0975941;
1797;N070GAY_S01C;AD700020305035;114;B;Rue de Dijon;;Arc-lès-Gray;70100;70026;893789.412179859;6708976.51091385;0080;ADRNIVX_0000000278282677;;;2018700026000AL0109;893787.294501662;6708980.27756585;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000113D09D3BA462B4103D0B220BC975941;
1757;N070GAY_S01C;AD700020305037;80;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894075.361187017;6709156.94405499;0080;ADRNIVX_0000000278282659;894085.034050588;6709131.6759462;2018700026000AC0110;894068.360156926;6709160.57999976;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800003081EDB8F6482B41A0656B3CE9975941;
1186;N070GAY_S01C;AD700020305038;135;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894055.387962337;6709104.58691733;0080;ADRNIVX_0000000278282683;894059.292333299;6709111.94064348;2018700026000AD0009;894064.788996238;6709099.14755899;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000DDFFA2C6CE482B41B30D9025DC975941;
1784;N070GAY_S01C;AD700020305046;2;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893867.011904762;6709063.80654762;0120;ADRNIVX_0000000278282712;893864.307971282;6709050.45127457;2018700026000AC0124;893863.190881367;6709058.99651777;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800008661180656472B41E9799EF3D1975941;
1783;N070GAY_S01C;AD700020305047;4;;Rue Ernest Faivre;;Arc-lès-Gray;70100;70026;893838.172619048;6709052.55357143;0120;ADRNIVX_0000000278282714;893837.474816974;6709043.35225901;2018700026000AC0126;893836.121539673;6709055.72450713;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000188661581C472B41DDB66D23CF975941;
;N070GAY_S01C;AD700020305053;83;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894401.089348079;6709252.69659488;0080;ADRNIVX_0000000311269577;894258.516818566;6709198.1388309;2018700026000AD0043;894398.600100255;6709245.9123642;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800000908BF2D824B2B41AE02952C01985941;
1501;N070GAY_S01C;AD700020305076;82;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894053.878358146;6709127.69547379;0080;ADRNIVX_0000000278282660;894057.995257644;6709119.34523975;2018700026000AC0147;894055.848703082;6709128.74297048;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000B128B8C1CB482B417FA482ECE1975941;
1780;N070GAY_S01C;AD700020305077;84;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894037.621082244;6709159.3971618;0080;ADRNIVX_0000000278282661;894040.212001276;6709139.88307235;2018700026000AC0143;894042.315968261;6709154.12404297;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000ED7DFE3DAB482B4152196BD9E9975941;
1781;N070GAY_S01C;AD700020305078;86;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894022.757287133;6709151.96526424;0080;ADRNIVX_0000000278282662;894027.869574934;6709136.92393065;2018700026000AC0142;894026.241963318;6709148.88151938;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000A023BB838D482B41AEE3C6FDE7975941;
1777;N070GAY_S01C;AD700020305079;88;;Rue de Dijon;;Arc-lès-Gray;70100;70026;894017.183363967;6709120.52485388;0080;ADRNIVX_0000000278282663;894016.367573137;6709108.20587294;2018700026000AC0115;894011.068760524;6709126.21110705;;;;;2;0;2;0;2;0;;2;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A080000C2E1E15D82482B41BD349721E0975941;
