;N070RIO_S02D;AD700100403356;14;;Rue des Chardonnerets;;Rioz;70190;70447;931189.935901052;6706749.49784672;0032;ADRNIVX_0000000278287927;;;2018700447000AN0103;931189.980341938;6706746.70533007;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000336C2EDFEB6A2C417CB8DC5F8F955941;
;N070RIO_S02D;AD700100403357;12;;Rue des Chardonnerets;;Rioz;70190;70447;931192.168820229;6706721.30724211;0032;ADRNIVX_0000000278287925;;;2018700447000AN0107;931196.526441728;6706717.28298442;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000E69A6F56F06A2C41CBDAA95388955941;
;N070RIO_S02D;AD700100403358;16;;Rue des Chardonnerets;;Rioz;70190;70447;931217.010046076;6706731.07626351;0032;ADRNIVX_0000000278287929;;;2018700447000AN0104;931217.82377601;6706728.03941083;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000064C22405226B2C415480E1C48A955941;
;N070RIO_S02D;AD700100403359;10;;Rue des Chardonnerets;;Rioz;70190;70447;931209.75305875;6706690.88371831;0032;ADRNIVX_0000000278287923;;;2018700447000AN0106;931213.031858293;6706687.55319297;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000A1EA9081136B2C4143D78EB880955941;
;N070RIO_S02D;AD700100403360;18;;Rue des Chardonnerets;;Rioz;70190;70447;931233.756939906;6706704.28123338;0032;ADRNIVX_0000000278287931;;;2018700447000AN0105;931234.357243297;6706696.96685554;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800009DA08D83436B2C4149BAFF1184955941;
;N070RIO_S02D;AD700100403363;21;;Rue du Pays Neuf;;Rioz;70190;70447;931581.115429425;6707079.83032751;0157;ADRNIVX_0000000278287084;;;2018700447000AH0143;931543.862470067;6707088.73129547;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C990193BFA6D2C41021624F5E1955941;
;N070RIO_S02D;AD700100403364;19;;Rue du Pays Neuf;;Rioz;70190;70447;931556.274203577;6707061.82741665;0157;ADRNIVX_0000000278287081;;;2018700447000AH0142;931533.905714664;6707062.95901937;;;;;4;2;4;1;5;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;KINE;Artisans ou libérales;;;;01010000206A0800004A69648CC86D2C41F264F474DD955941;
;N070RIO_S02D;AD700100403365;18;;Rue du Pays Neuf;;Rioz;70190;70447;931590.326221031;6707036.28840355;0157;ADRNIVX_0000000278287079;;;2018700447000AH0224;931587.958522315;6707037.18222103;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000687106A70C6E2C412F347512D7955941;
;N070RIO_S02D;AD700100403367;16;;Rue du Pays Neuf;;Rioz;70190;70447;931568.83437395;6707023.17000339;0157;ADRNIVX_0000000278287077;;;2018700447000AH0160;931586.033066907;6707018.61885169;;;;;1;1;1;1;2;1;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;PSYCHOLOGUE;Maison médicale;;;;01010000206A080000F50F33ABE16D2C41E455E1CAD3955941;
;N070RIO_S02D;AD700100403368;14;;Rue du Pays Neuf;;Rioz;70190;70447;931563.531190904;6707009.91204577;0157;ADRNIVX_0000000278287075;;;2018700447000AH0161;931577.741695382;6707001.60975487;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800000E41F80FD76D2C413CF55E7AD0955941;
;N070RIO_S02D;AD700100403369;12;;Rue du Pays Neuf;;Rioz;70190;70447;931551.250135429;6706996.23541581;0157;ADRNIVX_0000000278287073;;;2018700447000AH0162;931572.220178659;6706988.39594955;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003AC01180BE6D2C417C0D110FCD955941;
;N070RIO_S02D;AD700100403370;10;;Rue du Pays Neuf;;Rioz;70190;70447;931546.086509831;6706989.53665828;0157;ADRNIVX_0000000278287071;;;2018700447000AH0163;931565.99118827;6706979.87888421;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003E044B2CB46D2C41F99B5862CB955941;
;N070RIO_S02D;AD700100403371;8;;Rue du Pays Neuf;;Rioz;70190;70447;931543.574475756;6706981.02365392;0157;ADRNIVX_0000000278287069;;;2018700447000AH0167;931553.515673242;6706965.13055859;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B5AF2126AF6D2C41B88B8341C9955941;
