57008;N070GAY_S01B;AD700020205099;6;;Rue de la Prairie;;Vereux;70180;70546;899641.728563792;6716472.23863037;0168;ADRNIVX_0000000278273782;899647.403184849;6716496.89129381;;;;;;;;3;0;3;0;3;0;;1;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003650067573742B414FB8450F0E9F5941;
57071;N070GAY_S01B;AD700020205100;11;B;Rue de la Prairie;;Vereux;70180;70546;899673.580101375;6716487.20885303;0168;ADRNIVX_0000000278273788;899676.100038495;6716463.06446563;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000210C0329B3742B411BD95DCD119F5941;
56934;N070GAY_S01B;AD700020205102;15;;Rue de la Prairie;;Vereux;70180;70546;899689.18735479;6716458.54246921;0168;ADRNIVX_0000000278273792;899679.080831305;6716457.2734591;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000092F7EC5FD2742B41C4D0B7A20A9F5941;
57016;N070GAY_S01B;AD700020205103;17;;Rue de la Prairie;;Vereux;70180;70546;899710.209369595;6716414.58734734;0168;ADRNIVX_0000000278273794;899701.634323499;6716413.56971103;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D67D326BFC742B414F1997A5FF9E5941;
57011;N070GAY_S01B;AD700020205104;8;;Rue de la Prairie;;Vereux;70180;70546;899644.595202174;6716463.63871522;0168;ADRNIVX_0000000278273784;899661.924011955;6716470.36873938;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E256BE3079742B41CEB5E0E80B9F5941;
;N070GAY_S01B;AD700020205105;12;;Rue de la Prairie;;Vereux;70180;70546;899661.476517093;6716441.34263891;0168;ADRNIVX_0000000278273789;899709.609063259;6716375.71165313;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000670CFAF39A742B41C3CBED55069F5941;
57025;N070GAY_S01B;AD700020205107;14;;Rue de la Prairie;;Vereux;70180;70546;899664.980186227;6716433.06123914;0168;ADRNIVX_0000000278273791;899677.369381866;6716440.98726938;;;;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001DF8DAF5A1742B419357EB43049F5941;
57054;N070GAY_S01B;AD700020205108;16;;Rue de la Prairie;;Vereux;70180;70546;899671.350493744;6716412.67625509;0168;ADRNIVX_0000000278273793;899691.292473838;6716414.33353343;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800007FEA73B3AE742B416CC3472BFF9E5941;
57013;N070GAY_S01B;AD700020205109;18;;Rue de la Prairie;;Vereux;70180;70546;899755.120037587;6716337.50662639;0168;ADRNIVX_0000000278273795;899728.027769392;6716338.53827864;;;;;;;;0;3;0;1;1;1;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;Entreprises;;;;01010000206A0800000A91753D56752B411A916C60EC9E5941;
56932;N070GAY_S01B;AD700020205110;22;;Rue de la Prairie;;Vereux;70180;70546;899767.143993024;6716202.21722051;0168;ADRNIVX_0000000278274095;899788.890978383;6716187.96935437;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800002374B9496E752B41DAF0E68DCA9E5941;
;N070GAY_S01B;AD700020205111;24;;Rue de la Prairie;;Vereux;70180;70546;899769.055085279;6716139.1511761;0168;ADRNIVX_0000000278274096;899796.532601284;6716137.65085218;;;;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004023341C72752B4180DEACC9BA9E5941;
57003;N070GAY_S01B;AD700020205134;3;;Rue de la Gare;;Vereux;70180;70546;899588.934640248;6716538.80834391;0071;ADRNIVX_0000000278273735;899593.083205263;6716551.53234057;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000A92A89DE09742B411DE8BBB31E9F5941;
57059;N070GAY_S01B;AD700020205135;5;;Rue de la Tour;;Vereux;70180;70546;899440.506475112;6716980.27065481;0208;ADRNIVX_0000000278273510;899447.901603366;6716979.93780557;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B6B45003E1722B41916852118D9F5941;
57062;N070GAY_S01B;AD700020205136;7;;Rue de la Tour;;Vereux;70180;70546;899425.536252448;6717022.6331998;0208;ADRNIVX_0000000278273511;899434.732291101;6717017.84409688;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800004FAE8F12C3722B41735886A8979F5941;
;N070GAY_S01B;AD700020205140;10;;Rue de la Gare;;Vereux;70180;70546;899326.383753409;6716580.02939162;0071;ADRNIVX_0000000278273747;899347.119287292;6716593.06880509;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000AC537BC4FC712B41628DE101299F5941;
57038;N070GAY_S01B;AD700020205141;6;A;Rue de la Gare;;Vereux;70180;70546;899358.761203887;6716554.76931422;0071;ADRNIVX_0000000278273741;899350.807464466;6716552.73218337;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800001284BC853D722B41BB713CB1229F5941;
57038;N070GAY_S01B;AD700020205142;6;B;Rue de la Gare;;Vereux;70180;70546;899358.006557194;6716568.67699734;0071;ADRNIVX_0000000278273742;899350.317218323;6716560.60773196;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E8765B033C722B41ABEC532B269F5941;
;N070GAY_S01B;AD700020205143;12;;Rue de la Gare;;Vereux;70180;70546;899357.638361486;6716587.82317414;0071;ADRNIVX_0000000278273749;899309.934696299;6716570.25673072;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800001251D7463B722B4199E2AEF42A9F5941;
;N070GAY_S01B;AD700020205144;14;;Rue de la Gare;;Vereux;70180;70546;899353.588208702;6716620.96078783;0071;ADRNIVX_0000000278273751;899343.504315004;6716602.06217767;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E2B0292D33722B413E8C7D3D339F5941;
;N070GAY_S01B;AD700020205145;16;;Rue de la Gare;;Vereux;70180;70546;899325.973530628;6716618.38341788;0071;ADRNIVX_0000000278273753;899333.122548367;6716606.27107673;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003E9B72F2FB712B4123EB8998329F5941;
;N070GAY_S01B;AD700020205146;18;;Rue de la Gare;;Vereux;70180;70546;899304.249983876;6716601.44641533;0071;ADRNIVX_0000000278273755;899322.979283136;6716603.3740782;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000F7E2FD7FD0712B419611925C2E9F5941;
;N070GAY_S01B;AD700020205147;20;;Rue de la Gare;;Vereux;70180;70546;899287.681177031;6716583.40482565;0071;ADRNIVX_0000000278273757;899293.008869975;6716560.79633977;;;;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000613CC35CAF712B41D8A9E8D9299F5941;
56994;N070GAY_S01B;AD700020205149;5;;La Resie;;Vereux;70180;70546;899036.939900118;6716366.16935813;A001;ADRNIVX_0000000278273802;899014.378668262;6716330.14400648;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800009A963AE1B96F2B4180C3D68AF39E5941;
57055;N070GAY_S01B;AD700020205150;7;;La Resie;;Vereux;70180;70546;899033.257943042;6716356.22807403;A001;ADRNIVX_0000000278273803;899010.264562105;6716320.33569597;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000401C1184B26F2B41CEC3980EF19E5941;
;N070GAY_S01B;AD700020205151;4;;La Resie;;Vereux;70180;70546;898989.810849538;6716393.04764479;A001;ADRNIVX_0000000326643113;899005.989523078;6716333.30870226;;;;;;;;1;0;1;0;1;0;Aero-souterrain Orange;9;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000B2AB279F5B6F2B41BF9C0C43FA9E5941;
;N070GAY_S01B;AD700020205157;19;;Rue de la Gare;;Vereux;70180;70546;899079.650602206;6716294.37119514;0071;ADRNIVX_0000000278273756;899075.395505467;6716324.963826;;;;;;;;2;0;2;0;2;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800007CBB1B4D0F702B4144A9C197E19E5941;
;N070GAY_S01B;AD700020205159;17;;Rue de la Gare;;Vereux;70180;70546;899130.093414155;6716395.62501475;0071;ADRNIVX_0000000354864126;899118.202678375;6716395.7593715;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000E9FAD32F74702B41DA3D00E8FA9E5941;
56995;N070GAY_S01B;AD700020205160;9;;La Resie;;Vereux;70180;70546;899003.802286429;6716281.48434537;A001;ADRNIVX_0000000278273804;898997.093953315;6716288.65994206;;;;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006D49C59A776F2B41BC83FF5EDE9E5941;
56997;N070GAY_S01B;AD700020205161;13;;La Resie;;Vereux;70180;70546;898991.283632369;6716251.29229735;A001;ADRNIVX_0000000278273806;898983.900875119;6716257.65040134;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000074338915E6F2B41EDFFB4D2D69E5941;
56955;N070GAY_S01B;AD700020205192;5;;Grande Rue;;Vereux;70180;70546;899384.182970788;6716867.26070404;0073;ADRNIVX_0000000278273526;899372.921910137;6716860.7071556;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000DA58AE5D70722B41FE5FAFD0709F5941;
57023;N070GAY_S01B;AD700020205199;37;;Grande Rue;;Vereux;70180;70546;899611.635869192;6716675.2466425;0073;ADRNIVX_0000000278273489;899596.598691175;6716677.70044716;;;;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A08000090A5904537742B419EFDC8CF409F5941;
