2090;N070GAY_S01F;AD700020605213;10;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895783.402513505;6709858.41467428;0063;ADRNIVX_0000000278281008;895770.061509016;6709866.14566681;2018700026000AS0170;895781.125783878;6709850.30414072;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000084016CE4E562B41FE058A9A98985941;
1530;N070GAY_S01F;AD700020605214;2;BIS;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895687.845739249;6709835.29350682;0063;ADRNIVX_0000000278281067;895673.227629517;6709851.50970262;2018700026000AS0339;895689.655042526;6709829.33225764;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800001FBC04B18F552B41CFD0C8D292985941;
2459;N070GAY_S01F;AD700020605221;6;;Avenue des Parcs;;Arc-lès-Gray;70100;70026;894949.883921199;6709111.80533868;0238;ADRNIVX_0000000278282569;894949.996768394;6709096.17078949;2018700026000AW0306;894939.449066786;6709110.11783634;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;KINE'O;Maison médicale;;;;01010000206A080000C35191C4CB4F2B4142AB8AF3DD975941;
2144;N070GAY_S01F;AD700020605232;3;;Rue François Mitterrand;;Arc-lès-Gray;70100;70026;895765.069269252;6709925.85482278;0229;ADRNIVX_0000000311269568;895771.301083113;6709924.65113708;2018700026000AS0093;895752.236572984;6709937.35242253;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000644277232A562B41A06AB576A9985941;
2135;N070GAY_S01F;AD700020605233;44;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895586.077526228;6709760.13655906;0380;ADRNIVX_0000000278281088;895579.733418947;6709755.95729081;2018700026000AS0141;895585.973506802;6709754.20783835;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800008984B127C4542B413562BD0880985941;
;N070GAY_S01F;AD700020605235;2;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895678.67911712;6709805.7358273;0063;ADRNIVX_0000002005958885;895655.988539001;6709843.93997931;2018700026000AS0380;895680.317716137;6709794.67209936;;;;;1;0;1;0;1;0;;7;P;;;;;;;t;C;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800003C3DB55B7D552B4161CB176F8B985941;
2106;N070GAY_S01F;AD700020605239;22;;Rue Jacques Brel;;Arc-lès-Gray;70100;70026;895906.543921971;6709976.27124448;0055;ADRNIVX_0000000278281004;895888.199343813;6709993.7461877;2018700026000AS0226;895902.771385901;6709979.05726289;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000CDF07C1645572B41CC115C11B6985941;
2092;N070GAY_S01F;AD700020605241;3;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895671.453386921;6709870.58032516;0063;ADRNIVX_0000000278281068;895682.683917751;6709861.93551503;2018700026000AS0164;895659.65730603;6709881.03968056;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800009A5422E86E552B411F0C24A59B985941;
1300;N070GAY_S01F;AD700020605261;1;;Chemin du Pont Rouge;;Arc-lès-Gray;70100;70026;894977.248685551;6709183.49597709;0275;ADRNIVX_0000000311269562;894976.795475773;6709214.64474436;2018700026000AW0113;894976.970390229;6709182.97462402;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;;;;;;01010000206A08000066B6537F02502B41B016BEDFEF975941;
1301;N070GAY_S01F;AD700020605262;3;;Chemin du Pont Rouge;;Arc-lès-Gray;70100;70026;894959.089579253;6709201.65508339;0275;ADRNIVX_0000000311269563;894961.734148928;6709214.15091667;2018700026000AW0112;894961.752411727;6709203.31208803;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;;;;;;01010000206A080000F254DD2DDE4F2B41DFE2EC69F4975941;
2081;N070GAY_S01F;AD700020605268;11;;Rue des Vergers;;Arc-lès-Gray;70100;70026;895474.347626913;6709999.45087249;0384;ADRNIVX_0000000278281114;895478.031476532;6710006.25565565;2018700026000AS0188;895470.070525701;6709994.18431796;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800009F27FCB1E4532B414518DBDCBB985941;
