;N070GAY_S01H;AD700020805225;2;;Avenue du Port;;Gray;70100;70279;895148.719161946;6708779.54910607;0480;ADRNIVX_0000002005958899;895142.896829182;6708782.05623678;2018700279000AE0443;895159.550470885;6708771.47116806;;;;;0;1;0;1;1;1;;2;P;;;;;;;f;C;;2018-06-18 00:00:00;;;;;EPICERIE;Entreprises;;;;01010000206A0800009CFE357059512B41CD8D24E38A975941;
21783;N070GAY_S01H;AD700020805315;6;;Rue Louis Chauveau;;Gray;70100;70279;894747.656767294;6708858.21034475;0268;ADRNIVX_0000000278283513;894740.111532159;6708852.21394726;2018700279000AE0017;894748.347850965;6708853.40101802;;;;;10;0;10;0;10;0;;7;I;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A08000082CD4350374E2B41D749768D9E975941;
21705;N070GAY_S01H;AD700020805360;7;;Quai Vergy;;Gray;70100;70279;895390.19482571;6708809.57864126;0600;ADRNIVX_0000000358328258;895443.009768479;6708808.13963264;2018700279000AH0015;895404.58144769;6708828.12331836;;;;;5;0;5;0;5;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000B32C0633C532B415575086592975941;
21728;N070GAY_S01H;AD700020805368;2;;Rue Vergy;;Gray;70100;70279;895258.20285284;6708847.03624758;0610;ADRNIVX_0000000278283449;895250.302247013;6708833.48676424;2018700279000AH0109;895268.172889866;6708845.23102646;;;;;1;0;1;0;1;0;;2;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D053DC6734522B4162E151C29B975941;
;N070GAY_S01H;AD700020805404;4;B;Quai Villeneuve;;Gray;70100;70279;894978.063624918;6708798.44815058;0650;ADRNIVX_0000000278283475;894979.093576289;6708760.5668204;2018700279000AE0025;894992.473048039;6708785.55118071;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-15 00:00:00;;;;;;;;;;01010000206A080000FD71932004502B41C57FAE9C8F975941;
21887;N070GAY_S01H;AD700020805405;3;BIS;Quai Villeneuve;;Gray;70100;70279;895020.047327027;6708791.51681202;0650;ADRNIVX_0000000278283473;895023.716250063;6708765.47563398;2018700279000AE0027;895023.720824755;6708815.91196804;;;;;1;0;1;0;1;0;;7;P;;;;;;;t;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000863F3B1858502B41B87213E18D975941;
22001;N070GAY_S01H;AD700020805406;4;;Avenue du Port;;Gray;70100;70279;895135.515184759;6708769.70020144;0480;ADRNIVX_0000000278283412;895127.031342866;6708766.9751704;2018700279000AE0206;895137.426196755;6708766.71035827;;;;;7;0;7;0;7;0;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000F94BC6073F512B41B719D06C88975941;
21713;N070GAY_S01H;AD700020805470;4;;Rue de Paris;;Gray;70100;70279;895199.167539432;6708783.3916658;0390;ADRNIVX_0000000278283400;895194.495343442;6708778.85910517;2018700279000AH0054;895204.697568552;6708781.63835418;;;;;2;1;2;1;3;0;;2;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;FORMUL ID;Artisans ou libérales;;;;01010000206A0800007CBAC755BE512B41730D11D98B975941;
19507;N070GAY_S01H;AD700020805585;7;;Rue de Paris;;Gray;70100;70279;895132.501759094;6708866.64227633;0390;ADRNIVX_0000000278283405;895154.004460989;6708850.22141375;2018700279000AE0033;895131.205527791;6708851.87350986;;;;;0;4;0;4;4;3;;7;I;;;;;;;f;E;;2018-06-18 00:00:00;;;;;ARBITRIO;Point Frais;AU FOURMIL COMTOIS;Boulangerie;Entreprises;Entreprises;Entreprises;Artisans ou libérales;;;;01010000206A0800006A91E60039512B412E0E1BA9A0975941;
;N070GAY_S01H;AD700020805612;10;;Rue du Chemin Neuf;;Gray;70100;70279;894209.353448813;6708753.44448656;0365;ADRNIVX_0000000278284726;894232.516457029;6708757.03158658;2018700279000AD0054;894203.934031302;6708746.39211046;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;;2018-06-15 00:00:00;;;;;alimentation animaux;Entreprises;;;;01010000206A0800002A3EF7B4024A2B41C677725C84975941;
17933;N070GAY_S01H;AD700020805613;22;;Quai Villeneuve;;Gray;70100;70279;894359.919556161;6708789.62703949;0650;ADRNIVX_0000000278283639;894370.403466388;6708759.53610071;2018700279000AE0002;894360.947713838;6708786.52872034;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;E;;2018-06-15 00:00:00;;;;;Hotel;Commerce de proximité;;;;01010000206A080000AB10D0D62F4B2B413B6A21688D975941;
20075;N070GAY_S01H;AD700020805650;26;;Rue Louis Chauveau;;Gray;70100;70279;894726.841375693;6708836.20668931;0268;ADRNIVX_0000000278283518;894730.130976387;6708860.00095382;2018700279000AE0440;894722.603963197;6708826.80150066;;;;;6;0;6;0;6;0;;7;I;;;;;;;f;E;;2018-06-15 00:00:00;;;;;;;;;;01010000206A0800007BCBC8AE0D4E2B41CE653A0D99975941;
1333;N070GAY_S01H;AD700020805712;20;;Avenue des Parcs;;Arc-lès-Gray;70100;70026;894661.355898909;6709056.31918055;0238;ADRNIVX_0000000278282602;894669.01789827;6709038.72741285;2018700026000AD0225;894670.003586477;6709054.07528138;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;POMPE FUNEBRE;Entreprises;;;;01010000206A080000BE6138B68A4D2B4140746D14D0975941;
;N070GAY_S01H;AD700020806029;16;;Rue Louis Chauveau;;Arc-lès-Gray;70100;70026;894660.85147929;6709083.05342038;0238;;;;2018700026000AD0227;894664.89028711;6709082.79201055;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-11 00:00:00;;;;;TECHNI CROC;Entreprises;;;;01010000206A080000EC17F5B3894D2B414B3D6BC3D6975941;
;N070GAY_S01H;AD700020806030;1;;Avenue des Parcs;;Arc-lès-Gray;70100;70026;894653.789604618;6709011.67804423;0220;;;;2018700026000AD0226;894661.281627917;6709012.64096998;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-11 00:00:00;;;;;GARAGE;Artisans ou libérales;;;;01010000206A080000770E47947B4D2B41A31365EBC4975941;
;N070GAY_S01H;AD700020806031;23;;Chemin du Pont-Rouge;;Arc-lès-Gray;70100;70026;894747.107234205;6709150.14122975;0220;;;;2018700026000AW0002;894757.50643673;6709148.39656437;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-11 00:00:00;;;;;;;;;;01010000206A080000D666E736364E2B4186E80989E7975941;
;N070GAY_S01H;AD700020806186;2;;Route départementale n°70 d'Avallon (Yonne) à Combeaufontaine;;Arc-lès-Gray;70100;70026;893530.940643293;6708479.19763934;;;;;2018700026000AE0016;893597.670046862;6708495.41786636;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;Scierie;Entreprises;;;;01010000206A0800006AFF9BE1B5442B41791FA6CC3F975941;
;N070GAY_S01H;AD700020806187;1;;Route départementale n°70 d'Avallon (Yonne) à Combeaufontaine;PRAIRIE DE LA MAISON DU BO;Arc-lès-Gray;70100;70026;893538.426688727;6708525.07985329;B071;;;;2018700026000AE0008;893565.676107347;6708547.48390623;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;Scierie;Entreprises;;;;01010000206A080000DDF176DAC4442B41F6501C454B975941;
;N070GAY_S01H;AD700020806188;3;;Route départementale n°70 d'Avallon (Yonne) à Combeaufontaine;PRAIRIE DE LA MAISON DU BO;Arc-lès-Gray;70100;70026;893745.29912705;6708542.94976819;B071;;;;2018700026000AE0035;893759.605818549;6708542.46298457;;;;;0;1;0;1;1;1;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;;Entreprises;;;;01010000206A0800003E2E279962462B418700C9BC4F975941;
;N070GAY_S01H;AD700020806189;5;;Quai Villeneuve;;Gray;70100;70279;893878.035567047;6708575.71127885;0362;;;;2018700279000AD0001;893896.37242055;6708576.2453838;;;;;0;1;0;1;1;1;;7;P;;;;;;;t;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;;Entreprises;;;;01010000206A08000012D835126C472B41BB9785ED57975941;
;N070GAY_S01H;AD700020806190;5;;Avenue des Parcs;LE BREUIL D ARC OUEST     ;Arc-lès-Gray;70100;70026;894070.257894952;6708743.1411122;B016;;;;2018700026000AD0183;894223.499371782;6708902.2706819;;;;;0;1;0;1;1;1;;1;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;Plate forme fret SNCF;Entreprises;;;;01010000206A080000A3CE0A84EC482B417AFB07C981975941;
;N070GAY_S01H;AD700020806191;;;;PRAIRIE DE LA MAISON DU BO;Arc-lès-Gray;70100;70026;893973.663760327;6708687.43849457;B071;;;;2018700026000AE0025;893855.263552033;6708665.98407018;;;;;0;0;0;0;0;0;;;P;;;;;;;f;S;Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;;;;;;01010000206A080000BE64D8532B482B41874B10DC73975941;
;N070GAY_S01H;AD700020806192;14;;Avenue des Parcs;;Gray;70100;70279;894274.473994573;6708765.5992485;0365;;;;2018700279000AD0056;894269.210465178;6708760.38657155;;;;;0;1;0;2;2;5;;7;P;;;;;;;f;C;Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;peinture;Entreprises;Antenne telecom;;;;01010000206A080000AD6AAFF2844A2B4166165A6687975941;
;N070GAY_S01H;AD700020806193;;;Avenue des Parcs;LE BREUIL D ARC OUEST     ;Arc-lès-Gray;70100;70026;894212.492758189;6708798.19976894;B016;;;;2018700026000AD0183;894223.499371782;6708902.2706819;;;;;0;1;0;1;1;0;;7;P;;;;;;;f;C;Adresse a fiabiliser (Mairie);Adresse a creer (manque BAN);2018-06-15 00:00:00;;;;;;Transformateurs Electriques;;;;01010000206A08000021CD4AFC084A2B41AA03C98C8F975941;
